8411907933.080051, 12.721884509821626
16056258484.634987, 12.733923746122336
30804457001.999813, 0.000017559280771654176
30647439151.300392, 12.745974375641598
58798114296.744316, 0.00001757589783261849
58517223563.26549, 12.31443890403908
112231104889.41801, 0.00001759253061898284
111065866593.67299, 12.019668080061225
214221511273.8239, 0.000017609179145628847
210829717609.8059, 11.57159984178439
313877880807.9259, 0.00001761902431600328
407364626655.1106, 11.018538937989632
778003365310.7872, 10.35647041834366
1485919070937.722, 9.695982822659849
2838281051842.463, 8.971164831249897
5422614854091.653, 8.106991092422366
10358945799762.201, 7.412993597678191
19793175816617.39, 6.6203570885880465
37824873493550.27, 5.82020719595031
72288718538444.94, 5.076683589770775
138178720909131.58, 4.341934801307224
264192479370571.8, 3.612706414137036
505261414281381.7, 2.918598591210962
966075205148257.4, 2.4188896207446833
1847990519419972, 1.9085854564366527
3535371869896331, 1.4882781292163771
6765296975185470, 1.126805388653045
12941233358002060, 0.8890874385394911
24934137331507000, 0.6511678456045396
47406965365542030, 0.4890388503287897
90729441937899310, 0.3652004153549554
173672846914572220, 0.26741189058770465
332429906382109900, 0.19657933246166492
636548078599308900, 0.1386641691776858
1217860696278706700, 0.10728064196938034
2331626050479556000, 0.07702511687779875
4463241050067822000, 0.05628957539664329
8543769963529462000, 0.04105534769440458
16354932294906857000, 0.029944115982956328
31308587490604368000, 0.021754322784456985
59946462320799670000, 0.015466332616888805
114707560103908180000, 0.011779143053166484
224007986244913600000, 0.008240383415195887
420450245436625900000, 0.006072055057000625
804862279398379100000, 0.004420013721964859
1.5408196851449696e+21, 0.003198526842032741
2.950308445628502e+21, 0.0022650828270385746
5.649653682254712e+21, 0.0015883600326881046
1.081331739218506e+22, 0.0011768509758466744
2.0710517703625677e+22, 0.0008091851154655049
3.9662163416292165e+22, 0.0005629857066529628
7.597224573076403e+22, 0.0003825610167986971
1.4124413134104142e+23, 0.00027358063482154716
2.6283874262654975e+23, 0.00017663227241756715
5.0374239925873216e+23, 0.00011292866847634297
9.375026054216469e+23, 0.00007208362358884185
1.6943072766996964e+24, 0.00004581122251287389
2.9734975459979494e+24, 0.000028987450587653274
5.067048717694481e+24, 0.000018465094549727606
9.162401054471047e+24, 0.00001105813062392593
1.6572289162671893e+25, 0.000006425687588316811
2.7428440473824353e+25, 0.000003998227142517435
4.407869543367645e+25, 0.0000025064431596201605
6.48083313689959e+25, 0.0000017130159899391906
9.817102695726886e+25, 0.000001116051800271671
